Region/Country/Area,,Year,Series,Value,Footnotes,Source
76,Brazil,2015,Balance of Payments: Financial account (millions of US dollars),"-65,430",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
76,Brazil,2020,Balance of Payments: Financial account (millions of US dollars),"-16,244",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
76,Brazil,2021,Balance of Payments: Financial account (millions of US dollars),"-50,156",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
76,Brazil,2022,Balance of Payments: Financial account (millions of US dollars),"-58,291",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
96,Brunei Darussalam,2010,Balance of Payments: Current account (millions of US dollars),"5,016",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
96,Brunei Darussalam,2015,Balance of Payments: Current account (millions of US dollars),"2,157",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
96,Brunei Darussalam,2020,Balance of Payments: Current account (millions of US dollars),514,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
96,Brunei Darussalam,2021,Balance of Payments: Current account (millions of US dollars),"1,570",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
96,Brunei Darussalam,2015,Balance of Payments: Capital account (millions of US dollars),0,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
96,Brunei Darussalam,2020,Balance of Payments: Capital account (millions of US dollars),0,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
96,Brunei Darussalam,2010,Balance of Payments: Financial account (millions of US dollars),"4,918",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
96,Brunei Darussalam,2015,Balance of Payments: Financial account (millions of US dollars),"4,508",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
96,Brunei Darussalam,2020,Balance of Payments: Financial account (millions of US dollars),-202,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
96,Brunei Darussalam,2021,Balance of Payments: Financial account (millions of US dollars),967,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
100,Bulgaria,1985,Balance of Payments: Current account (millions of US dollars),-136,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
100,Bulgaria,1995,Balance of Payments: Current account (millions of US dollars),-26,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
100,Bulgaria,2010,Balance of Payments: Current account (millions of US dollars),-965,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
100,Bulgaria,2015,Balance of Payments: Current account (millions of US dollars),-123,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
100,Bulgaria,2020,Balance of Payments: Current account (millions of US dollars),-31,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
100,Bulgaria,2021,Balance of Payments: Current account (millions of US dollars),"-1,516",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
100,Bulgaria,2022,Balance of Payments: Current account (millions of US dollars),-592,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
100,Bulgaria,1985,Balance of Payments: Capital account (millions of US dollars),0,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
100,Bulgaria,1995,Balance of Payments: Capital account (millions of US dollars),0,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
100,Bulgaria,2010,Balance of Payments: Capital account (millions of US dollars),398,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
100,Bulgaria,2015,Balance of Payments: Capital account (millions of US dollars),"1,557",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
100,Bulgaria,2020,Balance of Payments: Capital account (millions of US dollars),"1,010",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
100,Bulgaria,2021,Balance of Payments: Capital account (millions of US dollars),595,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
100,Bulgaria,2022,Balance of Payments: Capital account (millions of US dollars),816,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
100,Bulgaria,1985,Balance of Payments: Financial account (millions of US dollars),463,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
100,Bulgaria,1995,Balance of Payments: Financial account (millions of US dollars),118,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
100,Bulgaria,2010,Balance of Payments: Financial account (millions of US dollars),861,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
100,Bulgaria,2015,Balance of Payments: Financial account (millions of US dollars),"3,864",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
100,Bulgaria,2020,Balance of Payments: Financial account (millions of US dollars),"2,394",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
100,Bulgaria,2021,Balance of Payments: Financial account (millions of US dollars),"3,604",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
100,Bulgaria,2022,Balance of Payments: Financial account (millions of US dollars),"4,823",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
854,Burkina Faso,2010,Balance of Payments: Current account (millions of US dollars),-182,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
854,Burkina Faso,2015,Balance of Payments: Current account (millions of US dollars),-895,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
854,Burkina Faso,2020,Balance of Payments: Current account (millions of US dollars),743,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
854,Burkina Faso,2021,Balance of Payments: Current account (millions of US dollars),77,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
854,Burkina Faso,2010,Balance of Payments: Capital account (millions of US dollars),181,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
854,Burkina Faso,2015,Balance of Payments: Capital account (millions of US dollars),260,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
854,Burkina Faso,2020,Balance of Payments: Capital account (millions of US dollars),368,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
854,Burkina Faso,2021,Balance of Payments: Capital account (millions of US dollars),425,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
854,Burkina Faso,2010,Balance of Payments: Financial account (millions of US dollars),16,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
854,Burkina Faso,2015,Balance of Payments: Financial account (millions of US dollars),-626,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
854,Burkina Faso,2020,Balance of Payments: Financial account (millions of US dollars),"1,112",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
854,Burkina Faso,2021,Balance of Payments: Financial account (millions of US dollars),462,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
108,Burundi,1985,Balance of Payments: Current account (millions of US dollars),-41,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
108,Burundi,1995,Balance of Payments: Current account (millions of US dollars),10,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
108,Burundi,2010,Balance of Payments: Current account (millions of US dollars),-301,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
108,Burundi,2015,Balance of Payments: Current account (millions of US dollars),-373,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
108,Burundi,1985,Balance of Payments: Capital account (millions of US dollars),0,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
108,Burundi,1995,Balance of Payments: Capital account (millions of US dollars),0,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
108,Burundi,2010,Balance of Payments: Capital account (millions of US dollars),78,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
108,Burundi,2015,Balance of Payments: Capital account (millions of US dollars),56,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
108,Burundi,1985,Balance of Payments: Financial account (millions of US dollars),-50,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
108,Burundi,1995,Balance of Payments: Financial account (millions of US dollars),16,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
108,Burundi,2010,Balance of Payments: Financial account (millions of US dollars),-226,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
108,Burundi,2015,Balance of Payments: Financial account (millions of US dollars),-329,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
132,Cabo Verde,1985,Balance of Payments: Current account (millions of US dollars),-9,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
132,Cabo Verde,1995,Balance of Payments: Current account (millions of US dollars),-62,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
132,Cabo Verde,2010,Balance of Payments: Current account (millions of US dollars),-223,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
132,Cabo Verde,2015,Balance of Payments: Current account (millions of US dollars),-51,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
132,Cabo Verde,2020,Balance of Payments: Current account (millions of US dollars),-291,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
132,Cabo Verde,2021,Balance of Payments: Current account (millions of US dollars),-250,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
132,Cabo Verde,2022,Balance of Payments: Current account (millions of US dollars),-77,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
132,Cabo Verde,1985,Balance of Payments: Capital account (millions of US dollars),0,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
132,Cabo Verde,1995,Balance of Payments: Capital account (millions of US dollars),21,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
132,Cabo Verde,2010,Balance of Payments: Capital account (millions of US dollars),38,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
132,Cabo Verde,2015,Balance of Payments: Capital account (millions of US dollars),19,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
132,Cabo Verde,2020,Balance of Payments: Capital account (millions of US dollars),23,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
132,Cabo Verde,2021,Balance of Payments: Capital account (millions of US dollars),29,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
132,Cabo Verde,2022,Balance of Payments: Capital account (millions of US dollars),22,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
132,Cabo Verde,1985,Balance of Payments: Financial account (millions of US dollars),-4,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
132,Cabo Verde,1995,Balance of Payments: Financial account (millions of US dollars),-76,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
132,Cabo Verde,2010,Balance of Payments: Financial account (millions of US dollars),-270,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
132,Cabo Verde,2015,Balance of Payments: Financial account (millions of US dollars),-81,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
132,Cabo Verde,2020,Balance of Payments: Financial account (millions of US dollars),-236,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
132,Cabo Verde,2021,Balance of Payments: Financial account (millions of US dollars),-168,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
132,Cabo Verde,2022,Balance of Payments: Financial account (millions of US dollars),-56,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
116,Cambodia,1995,Balance of Payments: Current account (millions of US dollars),-186,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
116,Cambodia,2010,Balance of Payments: Current account (millions of US dollars),-981,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
116,Cambodia,2015,Balance of Payments: Current account (millions of US dollars),"-1,598",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
116,Cambodia,2020,Balance of Payments: Current account (millions of US dollars),-881,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
116,Cambodia,2021,Balance of Payments: Current account (millions of US dollars),"-10,893",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
116,Cambodia,2022,Balance of Payments: Current account (millions of US dollars),"-7,582",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
116,Cambodia,1995,Balance of Payments: Capital account (millions of US dollars),92,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
116,Cambodia,2010,Balance of Payments: Capital account (millions of US dollars),521,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
116,Cambodia,2015,Balance of Payments: Capital account (millions of US dollars),265,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
116,Cambodia,2020,Balance of Payments: Capital account (millions of US dollars),259,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
116,Cambodia,2021,Balance of Payments: Capital account (millions of US dollars),204,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
116,Cambodia,2022,Balance of Payments: Capital account (millions of US dollars),209,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
116,Cambodia,1995,Balance of Payments: Financial account (millions of US dollars),-82,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
116,Cambodia,2010,Balance of Payments: Financial account (millions of US dollars),-743,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
116,Cambodia,2015,Balance of Payments: Financial account (millions of US dollars),"-1,846",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
116,Cambodia,2020,Balance of Payments: Financial account (millions of US dollars),"-2,380",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
116,Cambodia,2021,Balance of Payments: Financial account (millions of US dollars),"-11,974",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
116,Cambodia,2022,Balance of Payments: Financial account (millions of US dollars),"-6,461",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
120,Cameroon,1985,Balance of Payments: Current account (millions of US dollars),-562,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
120,Cameroon,1995,Balance of Payments: Current account (millions of US dollars),90,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
120,Cameroon,2010,Balance of Payments: Current account (millions of US dollars),-857,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
120,Cameroon,2015,Balance of Payments: Current account (millions of US dollars),"-1,174",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
120,Cameroon,2020,Balance of Payments: Current account (millions of US dollars),"-1,512",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
120,Cameroon,2021,Balance of Payments: Current account (millions of US dollars),"-1,795",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
120,Cameroon,1985,Balance of Payments: Capital account (millions of US dollars),0,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
120,Cameroon,1995,Balance of Payments: Capital account (millions of US dollars),20,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
120,Cameroon,2010,Balance of Payments: Capital account (millions of US dollars),147,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
120,Cameroon,2015,Balance of Payments: Capital account (millions of US dollars),22,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
120,Cameroon,2020,Balance of Payments: Capital account (millions of US dollars),74,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
120,Cameroon,2021,Balance of Payments: Capital account (millions of US dollars),121,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
120,Cameroon,1985,Balance of Payments: Financial account (millions of US dollars),-453,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
120,Cameroon,1995,Balance of Payments: Financial account (millions of US dollars),-16,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
120,Cameroon,2010,Balance of Payments: Financial account (millions of US dollars),-521,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
120,Cameroon,2015,Balance of Payments: Financial account (millions of US dollars),"-1,126",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
120,Cameroon,2020,Balance of Payments: Financial account (millions of US dollars),"-1,882",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
120,Cameroon,2021,Balance of Payments: Financial account (millions of US dollars),"-1,755",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
124,Canada,1985,Balance of Payments: Current account (millions of US dollars),"-5,839",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
124,Canada,1995,Balance of Payments: Current account (millions of US dollars),"-5,061",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
124,Canada,2010,Balance of Payments: Current account (millions of US dollars),"-58,163",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
124,Canada,2015,Balance of Payments: Current account (millions of US dollars),"-54,696",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
124,Canada,2020,Balance of Payments: Current account (millions of US dollars),"-35,373",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
124,Canada,2021,Balance of Payments: Current account (millions of US dollars),"-5,448",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
124,Canada,2022,Balance of Payments: Current account (millions of US dollars),"-7,955",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
124,Canada,1985,Balance of Payments: Capital account (millions of US dollars),-1,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
124,Canada,1995,Balance of Payments: Capital account (millions of US dollars),-433,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
124,Canada,2010,Balance of Payments: Capital account (millions of US dollars),-121,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
124,Canada,2015,Balance of Payments: Capital account (millions of US dollars),-86,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
124,Canada,2020,Balance of Payments: Capital account (millions of US dollars),-36,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
124,Canada,2021,Balance of Payments: Capital account (millions of US dollars),-30,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
124,Canada,2022,Balance of Payments: Capital account (millions of US dollars),-26,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
124,Canada,1985,Balance of Payments: Financial account (millions of US dollars),"-9,987",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
124,Canada,1995,Balance of Payments: Financial account (millions of US dollars),"-1,621",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
124,Canada,2010,Balance of Payments: Financial account (millions of US dollars),"-58,302",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
124,Canada,2015,Balance of Payments: Financial account (millions of US dollars),"-52,308",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
124,Canada,2020,Balance of Payments: Financial account (millions of US dollars),"-36,232",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
124,Canada,2021,Balance of Payments: Financial account (millions of US dollars),"-1,548",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
124,Canada,2022,Balance of Payments: Financial account (millions of US dollars),"-5,841",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
136,Cayman Islands,2020,Balance of Payments: Current account (millions of US dollars),-764,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
136,Cayman Islands,2020,Balance of Payments: Capital account (millions of US dollars),-1,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
136,Cayman Islands,2020,Balance of Payments: Financial account (millions of US dollars),"-1,773",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
140,Central African Republic,1985,Balance of Payments: Current account (millions of US dollars),-49,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
140,Central African Republic,1985,Balance of Payments: Capital account (millions of US dollars),0,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
140,Central African Republic,1985,Balance of Payments: Financial account (millions of US dollars),-56,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
148,Chad,1985,Balance of Payments: Current account (millions of US dollars),-87,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
148,Chad,1985,Balance of Payments: Capital account (millions of US dollars),0,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
148,Chad,1985,Balance of Payments: Financial account (millions of US dollars),-93,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
152,Chile,1985,Balance of Payments: Current account (millions of US dollars),"-1,413",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
152,Chile,1995,Balance of Payments: Current account (millions of US dollars),"-1,350",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
152,Chile,2010,Balance of Payments: Current account (millions of US dollars),"3,069",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
152,Chile,2015,Balance of Payments: Current account (millions of US dollars),"-6,631",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
152,Chile,2020,Balance of Payments: Current account (millions of US dollars),"-4,952",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
152,Chile,2021,Balance of Payments: Current account (millions of US dollars),"-23,193",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
152,Chile,2022,Balance of Payments: Current account (millions of US dollars),"-27,102",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
152,Chile,1985,Balance of Payments: Capital account (millions of US dollars),0,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
152,Chile,1995,Balance of Payments: Capital account (millions of US dollars),0,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
152,Chile,2010,Balance of Payments: Capital account (millions of US dollars),"6,240",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
152,Chile,2015,Balance of Payments: Capital account (millions of US dollars),695,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
152,Chile,2020,Balance of Payments: Capital account (millions of US dollars),1,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
152,Chile,2021,Balance of Payments: Capital account (millions of US dollars),2,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
152,Chile,2022,Balance of Payments: Capital account (millions of US dollars),2,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
152,Chile,1985,Balance of Payments: Financial account (millions of US dollars),"-1,483",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
